"district","county","year","sex","grade_level","number_overweight","percent_overweight","number_obese","percent_obese","number_overweight_or_obese","percent_overweight_or_obese","number_healthy_weight","percent_healthy_weight","num_asian","num_black","num_hisp","num_am_ind","num_white","num_female","num_male","num_lep","num_multi","num_swd","num_ecdis","num_free_lunch","num_reduced_lunch"
421501,"ONONDAGA",2017,"MALE","ELEMENTARY",90,15.4,89,15.3,179,30.7,387,0.664,365,635,377,33,5231,3442,3581,178,382,1365,3020,2415,346
421501,"ONONDAGA",2014,"MALE","ELEMENTARY",90,15.4,89,15.3,179,30.7,387,0.664,323,602,332,35,5603,3530,3672,121,307,1309,2717,2125,479
421501,"ONONDAGA",2015,"MALE","ELEMENTARY",90,15.4,89,15.3,179,30.7,387,0.664,314,630,383,38,5486,3553,3625,129,327,1332,2981,2295,417
421501,"ONONDAGA",2012,"MALE","ELEMENTARY",90,15.4,89,15.3,179,30.7,387,0.664,321,570,276,31,5853,3596,3675,0,220,1255,2592,1646,591
421501,"ONONDAGA",2013,"MALE","ELEMENTARY",90,15.4,89,15.3,179,30.7,387,0.664,336,580,315,33,5691,3549,3666,121,260,1267,2568,1844,604
421501,"ONONDAGA",2016,"FEMALE","MIDDLE/HIGH",61,15.4,64,16.2,125,31.6,264,0.667,357,615,391,34,5394,3541,3626,166,376,1383,3028,2403,395
421501,"ONONDAGA",2017,"FEMALE","MIDDLE/HIGH",61,15.4,64,16.2,125,31.6,264,0.667,365,635,377,33,5231,3442,3581,178,382,1365,3020,2415,346
421501,"ONONDAGA",2014,"FEMALE","MIDDLE/HIGH",61,15.4,64,16.2,125,31.6,264,0.667,323,602,332,35,5603,3530,3672,121,307,1309,2717,2125,479
421501,"ONONDAGA",2015,"FEMALE","MIDDLE/HIGH",61,15.4,64,16.2,125,31.6,264,0.667,314,630,383,38,5486,3553,3625,129,327,1332,2981,2295,417
421501,"ONONDAGA",2012,"FEMALE","MIDDLE/HIGH",61,15.4,64,16.2,125,31.6,264,0.667,321,570,276,31,5853,3596,3675,0,220,1255,2592,1646,591
421501,"ONONDAGA",2013,"FEMALE","MIDDLE/HIGH",61,15.4,64,16.2,125,31.6,264,0.667,336,580,315,33,5691,3549,3666,121,260,1267,2568,1844,604
421501,"ONONDAGA",2016,"MALE","MIDDLE/HIGH",60,10.7,143,25.4,203,36.1,344,0.612,357,615,391,34,5394,3541,3626,166,376,1383,3028,2403,395
421501,"ONONDAGA",2017,"MALE","MIDDLE/HIGH",60,10.7,143,25.4,203,36.1,344,0.612,365,635,377,33,5231,3442,3581,178,382,1365,3020,2415,346
421501,"ONONDAGA",2014,"MALE","MIDDLE/HIGH",60,10.7,143,25.4,203,36.1,344,0.612,323,602,332,35,5603,3530,3672,121,307,1309,2717,2125,479
421501,"ONONDAGA",2015,"MALE","MIDDLE/HIGH",60,10.7,143,25.4,203,36.1,344,0.612,314,630,383,38,5486,3553,3625,129,327,1332,2981,2295,417
421501,"ONONDAGA",2012,"MALE","MIDDLE/HIGH",60,10.7,143,25.4,203,36.1,344,0.612,321,570,276,31,5853,3596,3675,0,220,1255,2592,1646,591
421501,"ONONDAGA",2013,"MALE","MIDDLE/HIGH",60,10.7,143,25.4,203,36.1,344,0.612,336,580,315,33,5691,3549,3666,121,260,1267,2568,1844,604
421504,"ONONDAGA",2014,"FEMALE","ELEMENTARY",10,18.2,7,12.7,17,30.9,38,0.691,21,45,20,2,220,158,163,16,13,63,203,154,44
421504,"ONONDAGA",2016,"FEMALE","ELEMENTARY",10,18.2,7,12.7,17,30.9,38,0.691,42,39,25,4,255,187,197,32,19,72,260,213,32
421504,"ONONDAGA",2015,"FEMALE","ELEMENTARY",10,18.2,7,12.7,17,30.9,38,0.691,30,35,21,1,231,164,176,22,22,67,226,173,38
421504,"ONONDAGA",2013,"FEMALE","ELEMENTARY",10,18.2,7,12.7,17,30.9,38,0.691,12,40,19,5,225,159,150,8,8,57,181,124,48
421504,"ONONDAGA",2012,"FEMALE","ELEMENTARY",10,18.2,7,12.7,17,30.9,38,0.691,13,32,18,1,237,163,144,11,6,60,167,125,40
421504,"ONONDAGA",2017,"FEMALE","ELEMENTARY",10,18.2,7,12.7,17,30.9,38,0.691,50,68,29,4,240,204,210,30,23,78,270,214,24
421504,"ONONDAGA",2014,"MALE","ELEMENTARY",6,10,13,21.7,19,31.7,41,0.683,21,45,20,2,220,158,163,16,13,63,203,154,44
421504,"ONONDAGA",2016,"MALE","ELEMENTARY",6,10,13,21.7,19,31.7,41,0.683,42,39,25,4,255,187,197,32,19,72,260,213,32
421504,"ONONDAGA",2015,"MALE","ELEMENTARY",6,10,13,21.7,19,31.7,41,0.683,30,35,21,1,231,164,176,22,22,67,226,173,38
421504,"ONONDAGA",2013,"MALE","ELEMENTARY",6,10,13,21.7,19,31.7,41,0.683,12,40,19,5,225,159,150,8,8,57,181,124,48
421504,"ONONDAGA",2012,"MALE","ELEMENTARY",6,10,13,21.7,19,31.7,41,0.683,13,32,18,1,237,163,144,11,6,60,167,125,40
421504,"ONONDAGA",2017,"MALE","ELEMENTARY",6,10,13,21.7,19,31.7,41,0.683,50,68,29,4,240,204,210,30,23,78,270,214,24
421601,"ONONDAGA",2014,"FEMALE","ELEMENTARY",18,15.4,9,7.7,27,23.1,90,0.769,20,3,18,2,1367,689,725,0,4,110,113,78,20
421601,"ONONDAGA",2017,"FEMALE","ELEMENTARY",18,15.4,9,7.7,27,23.1,90,0.769,21,3,26,3,1294,645,717,4,15,109,184,151,20
421601,"ONONDAGA",2015,"FEMALE","ELEMENTARY",18,15.4,9,7.7,27,23.1,90,0.769,18,3,15,2,1348,666,728,6,8,98,169,99,31
421601,"ONONDAGA",2016,"FEMALE","ELEMENTARY",18,15.4,9,7.7,27,23.1,90,0.769,21,4,22,3,1301,646,711,9,6,95,169,136,24
421601,"ONONDAGA",2013,"FEMALE","ELEMENTARY",18,15.4,9,7.7,27,23.1,90,0.769,22,5,18,2,1410,700,760,5,3,116,114,57,41
421601,"ONONDAGA",2012,"FEMALE","ELEMENTARY",18,15.4,9,7.7,27,23.1,90,0.769,23,5,15,2,1453,718,782,6,2,123,0,102,15
421601,"ONONDAGA",2014,"MALE","ELEMENTARY",24,16.8,17,11.9,41,28.7,102,0.713,20,3,18,2,1367,689,725,0,4,110,113,78,20
421601,"ONONDAGA",2017,"MALE","ELEMENTARY",24,16.8,17,11.9,41,28.7,102,0.713,21,3,26,3,1294,645,717,4,15,109,184,151,20
421601,"ONONDAGA",2015,"MALE","ELEMENTARY",24,16.8,17,11.9,41,28.7,102,0.713,18,3,15,2,1348,666,728,6,8,98,169,99,31
421601,"ONONDAGA",2016,"MALE","ELEMENTARY",24,16.8,17,11.9,41,28.7,102,0.713,21,4,22,3,1301,646,711,9,6,95,169,136,24
421601,"ONONDAGA",2013,"MALE","ELEMENTARY",24,16.8,17,11.9,41,28.7,102,0.713,22,5,18,2,1410,700,760,5,3,116,114,57,41
421601,"ONONDAGA",2012,"MALE","ELEMENTARY",24,16.8,17,11.9,41,28.7,102,0.713,23,5,15,2,1453,718,782,6,2,123,0,102,15
421601,"ONONDAGA",2014,"FEMALE","MIDDLE/HIGH",13,12.4,14,13.3,27,25.7,78,0.743,20,3,18,2,1367,689,725,0,4,110,113,78,20
421601,"ONONDAGA",2017,"FEMALE","MIDDLE/HIGH",13,12.4,14,13.3,27,25.7,78,0.743,21,3,26,3,1294,645,717,4,15,109,184,151,20
421601,"ONONDAGA",2015,"FEMALE","MIDDLE/HIGH",13,12.4,14,13.3,27,25.7,78,0.743,18,3,15,2,1348,666,728,6,8,98,169,99,31
421601,"ONONDAGA",2016,"FEMALE","MIDDLE/HIGH",13,12.4,14,13.3,27,25.7,78,0.743,21,4,22,3,1301,646,711,9,6,95,169,136,24
421601,"ONONDAGA",2013,"FEMALE","MIDDLE/HIGH",13,12.4,14,13.3,27,25.7,78,0.743,22,5,18,2,1410,700,760,5,3,116,114,57,41
421601,"ONONDAGA",2012,"FEMALE","MIDDLE/HIGH",13,12.4,14,13.3,27,25.7,78,0.743,23,5,15,2,1453,718,782,6,2,123,0,102,15
421601,"ONONDAGA",2014,"MALE","MIDDLE/HIGH",13,11.3,16,13.9,29,25.2,81,0.704,20,3,18,2,1367,689,725,0,4,110,113,78,20
421601,"ONONDAGA",2017,"MALE","MIDDLE/HIGH",13,11.3,16,13.9,29,25.2,81,0.704,21,3,26,3,1294,645,717,4,15,109,184,151,20
421601,"ONONDAGA",2015,"MALE","MIDDLE/HIGH",13,11.3,16,13.9,29,25.2,81,0.704,18,3,15,2,1348,666,728,6,8,98,169,99,31
421601,"ONONDAGA",2016,"MALE","MIDDLE/HIGH",13,11.3,16,13.9,29,25.2,81,0.704,21,4,22,3,1301,646,711,9,6,95,169,136,24
421601,"ONONDAGA",2013,"MALE","MIDDLE/HIGH",13,11.3,16,13.9,29,25.2,81,0.704,22,5,18,2,1410,700,760,5,3,116,114,57,41
421601,"ONONDAGA",2012,"MALE","MIDDLE/HIGH",13,11.3,16,13.9,29,25.2,81,0.704,23,5,15,2,1453,718,782,6,2,123,0,102,15
430300,"ONTARIO",2015,"FEMALE","ELEMENTARY",6,10.5,7,12.3,13,22.8,44,0.772,55,63,130,15,3091,1657,1817,23,120,489,1243,1023,120
430300,"ONTARIO",2013,"FEMALE","ELEMENTARY",6,10.5,7,12.3,13,22.8,44,0.772,52,74,127,13,3276,1760,1876,21,94,463,1115,848,192
430300,"ONTARIO",2016,"FEMALE","ELEMENTARY",6,10.5,7,12.3,13,22.8,44,0.772,59,62,152,14,3060,1666,1807,27,126,508,1314,1064,141
430300,"ONTARIO",2012,"FEMALE","ELEMENTARY",6,10.5,7,12.3,13,22.8,44,0.772,40,73,110,17,3334,1772,1890,12,88,484,1084,869,191
430300,"ONTARIO",2014,"FEMALE","ELEMENTARY",6,10.5,7,12.3,13,22.8,44,0.772,46,73,129,15,3187,1689,1865,16,104,491,1222,944,150
430300,"ONTARIO",2017,"FEMALE","ELEMENTARY",6,10.5,7,12.3,13,22.8,44,0.772,59,57,172,15,3104,1704,1835,34,132,541,1263,1044,150
430300,"ONTARIO",2015,"MALE","ELEMENTARY",15,17.4,10,11.6,25,29.1,55,0.64,55,63,130,15,3091,1657,1817,23,120,489,1243,1023,120
430300,"ONTARIO",2013,"MALE","ELEMENTARY",15,17.4,10,11.6,25,29.1,55,0.64,52,74,127,13,3276,1760,1876,21,94,463,1115,848,192
430300,"ONTARIO",2016,"MALE","ELEMENTARY",15,17.4,10,11.6,25,29.1,55,0.64,59,62,152,14,3060,1666,1807,27,126,508,1314,1064,141
430300,"ONTARIO",2012,"MALE","ELEMENTARY",15,17.4,10,11.6,25,29.1,55,0.64,40,73,110,17,3334,1772,1890,12,88,484,1084,869,191
430300,"ONTARIO",2014,"MALE","ELEMENTARY",15,17.4,10,11.6,25,29.1,55,0.64,46,73,129,15,3187,1689,1865,16,104,491,1222,944,150
430300,"ONTARIO",2017,"MALE","ELEMENTARY",15,17.4,10,11.6,25,29.1,55,0.64,59,57,172,15,3104,1704,1835,34,132,541,1263,1044,150
430300,"ONTARIO",2015,"FEMALE","MIDDLE/HIGH",29,18.1,18,11.3,47,29.4,113,0.706,55,63,130,15,3091,1657,1817,23,120,489,1243,1023,120
430300,"ONTARIO",2013,"FEMALE","MIDDLE/HIGH",29,18.1,18,11.3,47,29.4,113,0.706,52,74,127,13,3276,1760,1876,21,94,463,1115,848,192
430300,"ONTARIO",2016,"FEMALE","MIDDLE/HIGH",29,18.1,18,11.3,47,29.4,113,0.706,59,62,152,14,3060,1666,1807,27,126,508,1314,1064,141
430300,"ONTARIO",2012,"FEMALE","MIDDLE/HIGH",29,18.1,18,11.3,47,29.4,113,0.706,40,73,110,17,3334,1772,1890,12,88,484,1084,869,191
430300,"ONTARIO",2014,"FEMALE","MIDDLE/HIGH",29,18.1,18,11.3,47,29.4,113,0.706,46,73,129,15,3187,1689,1865,16,104,491,1222,944,150
430300,"ONTARIO",2017,"FEMALE","MIDDLE/HIGH",29,18.1,18,11.3,47,29.4,113,0.706,59,57,172,15,3104,1704,1835,34,132,541,1263,1044,150
430300,"ONTARIO",2015,"MALE","MIDDLE/HIGH",30,15,37,18.5,67,33.5,133,0.665,55,63,130,15,3091,1657,1817,23,120,489,1243,1023,120
430300,"ONTARIO",2013,"MALE","MIDDLE/HIGH",30,15,37,18.5,67,33.5,133,0.665,52,74,127,13,3276,1760,1876,21,94,463,1115,848,192
430300,"ONTARIO",2016,"MALE","MIDDLE/HIGH",30,15,37,18.5,67,33.5,133,0.665,59,62,152,14,3060,1666,1807,27,126,508,1314,1064,141
430300,"ONTARIO",2012,"MALE","MIDDLE/HIGH",30,15,37,18.5,67,33.5,133,0.665,40,73,110,17,3334,1772,1890,12,88,484,1084,869,191
430300,"ONTARIO",2014,"MALE","MIDDLE/HIGH",30,15,37,18.5,67,33.5,133,0.665,46,73,129,15,3187,1689,1865,16,104,491,1222,944,150
430300,"ONTARIO",2017,"MALE","MIDDLE/HIGH",30,15,37,18.5,67,33.5,133,0.665,59,57,172,15,3104,1704,1835,34,132,541,1263,1044,150
430501,"ONTARIO",2013,"FEMALE","ELEMENTARY",6,10.3,7,12.1,13,22.4,45,0.776,5,8,30,2,881,475,468,1,17,104,264,191,73
430501,"ONTARIO",2016,"FEMALE","ELEMENTARY",6,10.3,7,12.1,13,22.4,45,0.776,7,5,24,2,806,441,439,2,36,88,330,274,45
430501,"ONTARIO",2017,"FEMALE","ELEMENTARY",6,10.3,7,12.1,13,22.4,45,0.776,6,7,27,3,825,454,450,4,36,93,328,226,56
430501,"ONTARIO",2012,"FEMALE","ELEMENTARY",6,10.3,7,12.1,13,22.4,45,0.776,4,10,14,2,899,464,471,2,6,101,137,185,61
430501,"ONTARIO",2015,"FEMALE","ELEMENTARY",6,10.3,7,12.1,13,22.4,45,0.776,5,6,27,3,815,439,444,2,27,90,339,236,65
430501,"ONTARIO",2014,"FEMALE","ELEMENTARY",6,10.3,7,12.1,13,22.4,45,0.776,5,7,30,3,847,454,462,7,24,97,302,223,58
430501,"ONTARIO",2013,"MALE","ELEMENTARY",10,14.5,11,15.9,21,30.4,48,0.696,5,8,30,2,881,475,468,1,17,104,264,191,73
430501,"ONTARIO",2016,"MALE","ELEMENTARY",10,14.5,11,15.9,21,30.4,48,0.696,7,5,24,2,806,441,439,2,36,88,330,274,45
430501,"ONTARIO",2017,"MALE","ELEMENTARY",10,14.5,11,15.9,21,30.4,48,0.696,6,7,27,3,825,454,450,4,36,93,328,226,56
430501,"ONTARIO",2012,"MALE","ELEMENTARY",10,14.5,11,15.9,21,30.4,48,0.696,4,10,14,2,899,464,471,2,6,101,137,185,61
430501,"ONTARIO",2015,"MALE","ELEMENTARY",10,14.5,11,15.9,21,30.4,48,0.696,5,6,27,3,815,439,444,2,27,90,339,236,65
430501,"ONTARIO",2014,"MALE","ELEMENTARY",10,14.5,11,15.9,21,30.4,48,0.696,5,7,30,3,847,454,462,7,24,97,302,223,58
430501,"ONTARIO",2013,"FEMALE","MIDDLE/HIGH",14,20.3,6,8.7,20,29,49,0.71,5,8,30,2,881,475,468,1,17,104,264,191,73
430501,"ONTARIO",2016,"FEMALE","MIDDLE/HIGH",14,20.3,6,8.7,20,29,49,0.71,7,5,24,2,806,441,439,2,36,88,330,274,45
430501,"ONTARIO",2017,"FEMALE","MIDDLE/HIGH",14,20.3,6,8.7,20,29,49,0.71,6,7,27,3,825,454,450,4,36,93,328,226,56
430501,"ONTARIO",2012,"FEMALE","MIDDLE/HIGH",14,20.3,6,8.7,20,29,49,0.71,4,10,14,2,899,464,471,2,6,101,137,185,61
430501,"ONTARIO",2015,"FEMALE","MIDDLE/HIGH",14,20.3,6,8.7,20,29,49,0.71,5,6,27,3,815,439,444,2,27,90,339,236,65
430501,"ONTARIO",2014,"FEMALE","MIDDLE/HIGH",14,20.3,6,8.7,20,29,49,0.71,5,7,30,3,847,454,462,7,24,97,302,223,58
430501,"ONTARIO",2013,"MALE","MIDDLE/HIGH",7,12.1,7,12.1,14,24.1,44,0.759,5,8,30,2,881,475,468,1,17,104,264,191,73
430501,"ONTARIO",2016,"MALE","MIDDLE/HIGH",7,12.1,7,12.1,14,24.1,44,0.759,7,5,24,2,806,441,439,2,36,88,330,274,45
430501,"ONTARIO",2017,"MALE","MIDDLE/HIGH",7,12.1,7,12.1,14,24.1,44,0.759,6,7,27,3,825,454,450,4,36,93,328,226,56
430501,"ONTARIO",2012,"MALE","MIDDLE/HIGH",7,12.1,7,12.1,14,24.1,44,0.759,4,10,14,2,899,464,471,2,6,101,137,185,61
430501,"ONTARIO",2015,"MALE","MIDDLE/HIGH",7,12.1,7,12.1,14,24.1,44,0.759,5,6,27,3,815,439,444,2,27,90,339,236,65
430501,"ONTARIO",2014,"MALE","MIDDLE/HIGH",7,12.1,7,12.1,14,24.1,44,0.759,5,7,30,3,847,454,462,7,24,97,302,223,58
431301,"ONTARIO",2015,"FEMALE","ELEMENTARY",32,19.4,22,13.3,54,32.7,111,0.673,15,19,93,1,1407,772,775,29,12,230,632,459,144
431301,"ONTARIO",2014,"FEMALE","ELEMENTARY",32,19.4,22,13.3,54,32.7,111,0.673,13,23,85,1,1481,801,814,29,12,233,646,444,133
431301,"ONTARIO",2013,"FEMALE","ELEMENTARY",32,19.4,22,13.3,54,32.7,111,0.673,14,29,80,1,1501,796,832,24,3,229,627,436,118
431301,"ONTARIO",2012,"FEMALE","ELEMENTARY",32,19.4,22,13.3,54,32.7,111,0.673,15,26,65,0,1549,816,841,19,2,221,635,424,149
431301,"ONTARIO",2016,"FEMALE","ELEMENTARY",32,19.4,22,13.3,54,32.7,111,0.673,13,16,103,0,1348,750,767,30,37,228,654,518,107
431301,"ONTARIO",2015,"MALE","ELEMENTARY",27,14.7,38,20.7,65,35.3,119,0.647,15,19,93,1,1407,772,775,29,12,230,632,459,144
431301,"ONTARIO",2014,"MALE","ELEMENTARY",27,14.7,38,20.7,65,35.3,119,0.647,13,23,85,1,1481,801,814,29,12,233,646,444,133
431301,"ONTARIO",2013,"MALE","ELEMENTARY",27,14.7,38,20.7,65,35.3,119,0.647,14,29,80,1,1501,796,832,24,3,229,627,436,118
431301,"ONTARIO",2012,"MALE","ELEMENTARY",27,14.7,38,20.7,65,35.3,119,0.647,15,26,65,0,1549,816,841,19,2,221,635,424,149
431301,"ONTARIO",2016,"MALE","ELEMENTARY",27,14.7,38,20.7,65,35.3,119,0.647,13,16,103,0,1348,750,767,30,37,228,654,518,107
431301,"ONTARIO",2015,"FEMALE","MIDDLE/HIGH",17,15.7,28,25.9,45,41.7,63,0.583,15,19,93,1,1407,772,775,29,12,230,632,459,144
431301,"ONTARIO",2014,"FEMALE","MIDDLE/HIGH",17,15.7,28,25.9,45,41.7,63,0.583,13,23,85,1,1481,801,814,29,12,233,646,444,133
431301,"ONTARIO",2013,"FEMALE","MIDDLE/HIGH",17,15.7,28,25.9,45,41.7,63,0.583,14,29,80,1,1501,796,832,24,3,229,627,436,118
431301,"ONTARIO",2012,"FEMALE","MIDDLE/HIGH",17,15.7,28,25.9,45,41.7,63,0.583,15,26,65,0,1549,816,841,19,2,221,635,424,149
431301,"ONTARIO",2016,"FEMALE","MIDDLE/HIGH",17,15.7,28,25.9,45,41.7,63,0.583,13,16,103,0,1348,750,767,30,37,228,654,518,107
431301,"ONTARIO",2015,"MALE","MIDDLE/HIGH",21,18.6,25,22.1,46,40.7,67,0.593,15,19,93,1,1407,772,775,29,12,230,632,459,144
431301,"ONTARIO",2014,"MALE","MIDDLE/HIGH",21,18.6,25,22.1,46,40.7,67,0.593,13,23,85,1,1481,801,814,29,12,233,646,444,133
431301,"ONTARIO",2013,"MALE","MIDDLE/HIGH",21,18.6,25,22.1,46,40.7,67,0.593,14,29,80,1,1501,796,832,24,3,229,627,436,118
431301,"ONTARIO",2012,"MALE","MIDDLE/HIGH",21,18.6,25,22.1,46,40.7,67,0.593,15,26,65,0,1549,816,841,19,2,221,635,424,149
431301,"ONTARIO",2016,"MALE","MIDDLE/HIGH",21,18.6,25,22.1,46,40.7,67,0.593,13,16,103,0,1348,750,767,30,37,228,654,518,107
431401,"ONTARIO",2014,"FEMALE","ELEMENTARY",11,18.3,9,15,20,33.3,40,0.667,3,5,5,2,592,299,313,0,5,90,203,151,32
431401,"ONTARIO",2016,"FEMALE","ELEMENTARY",11,18.3,9,15,20,33.3,40,0.667,2,5,11,1,577,283,313,0,0,85,183,158,18
431401,"ONTARIO",2015,"FEMALE","ELEMENTARY",11,18.3,9,15,20,33.3,40,0.667,2,6,11,1,567,277,315,0,5,84,180,129,24
431401,"ONTARIO",2017,"FEMALE","ELEMENTARY",11,18.3,9,15,20,33.3,40,0.667,2,3,9,1,566,273,310,0,2,88,230,177,21
431401,"ONTARIO",2012,"FEMALE","ELEMENTARY",11,18.3,9,15,20,33.3,40,0.667,3,7,5,2,637,322,339,0,7,104,193,139,73
431401,"ONTARIO",2013,"FEMALE","ELEMENTARY",11,18.3,9,15,20,33.3,40,0.667,3,9,5,2,612,310,326,0,5,89,165,127,41
431401,"ONTARIO",2014,"MALE","ELEMENTARY",12,18.8,15,23.4,27,42.2,37,0.578,3,5,5,2,592,299,313,0,5,90,203,151,32
431401,"ONTARIO",2016,"MALE","ELEMENTARY",12,18.8,15,23.4,27,42.2,37,0.578,2,5,11,1,577,283,313,0,0,85,183,158,18
431401,"ONTARIO",2015,"MALE","ELEMENTARY",12,18.8,15,23.4,27,42.2,37,0.578,2,6,11,1,567,277,315,0,5,84,180,129,24
431401,"ONTARIO",2017,"MALE","ELEMENTARY",12,18.8,15,23.4,27,42.2,37,0.578,2,3,9,1,566,273,310,0,2,88,230,177,21
431401,"ONTARIO",2012,"MALE","ELEMENTARY",12,18.8,15,23.4,27,42.2,37,0.578,3,7,5,2,637,322,339,0,7,104,193,139,73
431401,"ONTARIO",2013,"MALE","ELEMENTARY",12,18.8,15,23.4,27,42.2,37,0.578,3,9,5,2,612,310,326,0,5,89,165,127,41
431401,"ONTARIO",2014,"FEMALE","MIDDLE/HIGH",8,22.2,5,13.9,13,36.1,23,0.639,3,5,5,2,592,299,313,0,5,90,203,151,32
431401,"ONTARIO",2016,"FEMALE","MIDDLE/HIGH",8,22.2,5,13.9,13,36.1,23,0.639,2,5,11,1,577,283,313,0,0,85,183,158,18
431401,"ONTARIO",2015,"FEMALE","MIDDLE/HIGH",8,22.2,5,13.9,13,36.1,23,0.639,2,6,11,1,567,277,315,0,5,84,180,129,24
431401,"ONTARIO",2017,"FEMALE","MIDDLE/HIGH",8,22.2,5,13.9,13,36.1,23,0.639,2,3,9,1,566,273,310,0,2,88,230,177,21
431401,"ONTARIO",2012,"FEMALE","MIDDLE/HIGH",8,22.2,5,13.9,13,36.1,23,0.639,3,7,5,2,637,322,339,0,7,104,193,139,73
431401,"ONTARIO",2013,"FEMALE","MIDDLE/HIGH",8,22.2,5,13.9,13,36.1,23,0.639,3,9,5,2,612,310,326,0,5,89,165,127,41
440401,"ORANGE",2012,"FEMALE","ELEMENTARY",59,16.6,55,15.4,114,32,237,0.666,143,615,886,11,3824,2665,2924,63,110,743,1981,1467,717
440401,"ORANGE",2016,"FEMALE","ELEMENTARY",59,16.6,55,15.4,114,32,237,0.666,114,492,811,14,3496,2398,2635,115,106,772,2225,1700,427
440401,"ORANGE",2017,"FEMALE","ELEMENTARY",59,16.6,55,15.4,114,32,237,0.666,124,507,855,12,3557,2504,2659,129,108,794,2422,1794,408
440401,"ORANGE",2013,"FEMALE","ELEMENTARY",59,16.6,55,15.4,114,32,237,0.666,147,574,913,12,3677,2600,2852,84,129,755,2222,1540,556
440401,"ORANGE",2015,"FEMALE","ELEMENTARY",59,16.6,55,15.4,114,32,237,0.666,131,507,841,18,3514,2441,2675,96,105,762,0,1971,359
440401,"ORANGE",2014,"FEMALE","ELEMENTARY",59,16.6,55,15.4,114,32,237,0.666,132,537,898,17,3530,2482,2739,86,107,715,2209,1559,499
440401,"ORANGE",2012,"MALE","ELEMENTARY",77,18.5,68,16.3,145,34.8,266,0.638,143,615,886,11,3824,2665,2924,63,110,743,1981,1467,717
440401,"ORANGE",2016,"MALE","ELEMENTARY",77,18.5,68,16.3,145,34.8,266,0.638,114,492,811,14,3496,2398,2635,115,106,772,2225,1700,427
440401,"ORANGE",2017,"MALE","ELEMENTARY",77,18.5,68,16.3,145,34.8,266,0.638,124,507,855,12,3557,2504,2659,129,108,794,2422,1794,408
440401,"ORANGE",2013,"MALE","ELEMENTARY",77,18.5,68,16.3,145,34.8,266,0.638,147,574,913,12,3677,2600,2852,84,129,755,2222,1540,556
440401,"ORANGE",2015,"MALE","ELEMENTARY",77,18.5,68,16.3,145,34.8,266,0.638,131,507,841,18,3514,2441,2675,96,105,762,0,1971,359
440401,"ORANGE",2014,"MALE","ELEMENTARY",77,18.5,68,16.3,145,34.8,266,0.638,132,537,898,17,3530,2482,2739,86,107,715,2209,1559,499
440401,"ORANGE",2012,"FEMALE","MIDDLE/HIGH",52,16.8,43,13.9,95,30.7,205,0.663,143,615,886,11,3824,2665,2924,63,110,743,1981,1467,717
440401,"ORANGE",2016,"FEMALE","MIDDLE/HIGH",52,16.8,43,13.9,95,30.7,205,0.663,114,492,811,14,3496,2398,2635,115,106,772,2225,1700,427
440401,"ORANGE",2017,"FEMALE","MIDDLE/HIGH",52,16.8,43,13.9,95,30.7,205,0.663,124,507,855,12,3557,2504,2659,129,108,794,2422,1794,408
440401,"ORANGE",2013,"FEMALE","MIDDLE/HIGH",52,16.8,43,13.9,95,30.7,205,0.663,147,574,913,12,3677,2600,2852,84,129,755,2222,1540,556
440401,"ORANGE",2015,"FEMALE","MIDDLE/HIGH",52,16.8,43,13.9,95,30.7,205,0.663,131,507,841,18,3514,2441,2675,96,105,762,0,1971,359
440401,"ORANGE",2014,"FEMALE","MIDDLE/HIGH",52,16.8,43,13.9,95,30.7,205,0.663,132,537,898,17,3530,2482,2739,86,107,715,2209,1559,499
440401,"ORANGE",2012,"MALE","MIDDLE/HIGH",56,15.1,80,21.5,136,36.6,218,0.586,143,615,886,11,3824,2665,2924,63,110,743,1981,1467,717
440401,"ORANGE",2016,"MALE","MIDDLE/HIGH",56,15.1,80,21.5,136,36.6,218,0.586,114,492,811,14,3496,2398,2635,115,106,772,2225,1700,427
440401,"ORANGE",2017,"MALE","MIDDLE/HIGH",56,15.1,80,21.5,136,36.6,218,0.586,124,507,855,12,3557,2504,2659,129,108,794,2422,1794,408
440401,"ORANGE",2013,"MALE","MIDDLE/HIGH",56,15.1,80,21.5,136,36.6,218,0.586,147,574,913,12,3677,2600,2852,84,129,755,2222,1540,556
440401,"ORANGE",2015,"MALE","MIDDLE/HIGH",56,15.1,80,21.5,136,36.6,218,0.586,131,507,841,18,3514,2441,2675,96,105,762,0,1971,359
440401,"ORANGE",2014,"MALE","MIDDLE/HIGH",56,15.1,80,21.5,136,36.6,218,0.586,132,537,898,17,3530,2482,2739,86,107,715,2209,1559,499
440601,"ORANGE",2012,"FEMALE","ELEMENTARY",15,11.6,16,12.4,31,24,98,0.76,109,132,451,6,2133,1413,1440,86,22,330,644,338,94
440601,"ORANGE",2015,"FEMALE","ELEMENTARY",15,11.6,16,12.4,31,24,98,0.76,116,117,517,3,2098,1428,1463,67,40,416,781,611,116
440601,"ORANGE",2013,"FEMALE","ELEMENTARY",15,11.6,16,12.4,31,24,98,0.76,118,124,501,5,2132,1425,1483,81,28,363,666,519,114
440601,"ORANGE",2017,"FEMALE","ELEMENTARY",15,11.6,16,12.4,31,24,98,0.76,114,125,586,4,2018,1445,1439,76,37,440,821,674,97
